set,file,label,path
train,c47_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c47_resized_rotated_180_flipped_vertical.jpg
train,acne-pustular-67_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\acne-pustular-67_resized_flipped_vertical.jpg
train,image_234_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_234_resized_flipped_vertical.jpg
train,image_192.jpg,normal,new_dataset_raw\Normal\image_192.jpg
train,image_256.jpg,normal,new_dataset_raw\Normal\image_256.jpg
train,download_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\download_resized_rotated_180.jpg
train,image_774_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_774_resized_flipped_vertical.jpg
train,c16_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c16_resized_rotated_90_flipped_horizontal.jpg
train,images (1)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (1)_resized_resized.jpg
train,image_726_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_726_resized_flipped_vertical.jpg
train,image_664_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_664_resized_flipped_vertical.jpg
train,image_686_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_686_resized_rotated_90_flipped_horizontal.jpg
train,image_442 - Copy_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_442 - Copy_resized_rotated_180.jpg
train,image_470.jpg,normal,new_dataset_raw\Normal\image_470.jpg
train,image_698_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_698_resized_flipped_vertical.jpg
train,image_235_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_235_resized_rotated_90.jpg
train,image_557 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_557 - Copy_resized_flipped_horizontal.jpg
train,download (1)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\download (1)_resized_rotated_180_flipped_vertical.jpg
train,image_405.jpg,normal,new_dataset_raw\Normal\image_405.jpg
train,istockphoto-828754502-612x612_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\istockphoto-828754502-612x612_resized_rotated_180.jpg
train,image_234_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_234_resized_rotated_180_flipped_horizontal.jpg
train,image_235_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_235_resized_rotated_180_flipped_vertical.jpg
train,image_109.jpg,normal,new_dataset_raw\Normal\image_109.jpg
train,image_453.jpg,normal,new_dataset_raw\Normal\image_453.jpg
train,image_134.jpg,normal,new_dataset_raw\Normal\image_134.jpg
train,image_400 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_400 - Copy_resized_flipped_horizontal.jpg
train,image_767_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_767_resized_flipped_vertical.jpg
train,image_472.jpg,normal,new_dataset_raw\Normal\image_472.jpg
train,image_400 - Copy_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_400 - Copy_resized_rotated_90.jpg
train,images (40)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (40)_resized_rotated_180_flipped_vertical.jpg
train,images (28)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (28)_resized_rotated_90_flipped_vertical.jpg
train,images (16)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (16)_resized_flipped_horizontal.jpg
train,istockphoto-1446819788-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1446819788-612x612_resized_flipped_vertical.jpg
train,image_135.jpg,normal,new_dataset_raw\Normal\image_135.jpg
train,istockphoto-1445376040-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1445376040-612x612_resized_rotated_180_flipped_horizontal.jpg
train,images (16)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (16)_resized_rotated_90_flipped_vertical.jpg
train,image_22.jpg,normal,new_dataset_raw\Normal\image_22.jpg
train,images (14)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (14)_resized_rotated_90.jpg
train,image_406 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_406 - Copy_resized_resized.jpg
train,image_676_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_676_resized_rotated_180_flipped_horizontal.jpg
train,image_674_resized_resized.jpg,combination,new_dataset_raw\Combination\image_674_resized_resized.jpg
train,image_285_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_285_resized_rotated_90_flipped_horizontal.jpg
train,images (22)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (22)_resized_rotated_180_flipped_vertical.jpg
train,oily(84)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(84)_resized_rotated_90_flipped_horizontal.jpg
train,oily(89)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(89)_resized_rotated_90_flipped_vertical.jpg
train,c16_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c16_resized_flipped_vertical.jpg
train,image_30.jpg,normal,new_dataset_raw\Normal\image_30.jpg
train,image_431 - Copy_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_431 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,c124_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c124_resized_rotated_180_flipped_horizontal.jpg
train,image_601 - Copy_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\image_601 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,images (37)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (37)_resized_rotated_90_flipped_horizontal.jpg
train,image_575 - Copy_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_575 - Copy_resized_rotated_90.jpg
train,image_120.jpg,normal,new_dataset_raw\Normal\image_120.jpg
train,image_435.jpg,normal,new_dataset_raw\Normal\image_435.jpg
train,image_222.jpg,normal,new_dataset_raw\Normal\image_222.jpg
train,image_605 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_605 - Copy_resized_flipped_vertical.jpg
train,istockphoto-1806512561-612x612_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1806512561-612x612_resized_rotated_90_flipped_vertical.jpg
train,image_58.jpg,normal,new_dataset_raw\Normal\image_58.jpg
train,acne-pustular-67_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\acne-pustular-67_resized_rotated_90_flipped_vertical.jpg
train,image_372.jpg,normal,new_dataset_raw\Normal\image_372.jpg
train,istockphoto-1445376040-612x612_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\istockphoto-1445376040-612x612_resized_rotated_180.jpg
train,image_246.jpg,normal,new_dataset_raw\Normal\image_246.jpg
train,image_421.jpg,normal,new_dataset_raw\Normal\image_421.jpg
train,image_181.jpg,normal,new_dataset_raw\Normal\image_181.jpg
train,image_629_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_629_resized_flipped_vertical.jpg
train,image_674_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_674_resized_rotated_180_flipped_vertical.jpg
train,image_47.jpg,normal,new_dataset_raw\Normal\image_47.jpg
train,image_629_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_629_resized_rotated_180_flipped_horizontal.jpg
train,images (12)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (12)_resized_rotated_90_flipped_horizontal.jpg
train,image_434 - Copy_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_434 - Copy_resized_rotated_90_flipped_vertical.jpg
train,image_609_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_609_resized_rotated_90_flipped_vertical.jpg
train,image_295_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_295_resized_rotated_180_flipped_horizontal.jpg
train,images (40)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (40)_resized_resized.jpg
train,images (30)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (30)_resized_resized.jpg
train,c7_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c7_resized_rotated_90_flipped_horizontal.jpg
train,image_206.jpg,normal,new_dataset_raw\Normal\image_206.jpg
train,image_48.jpg,normal,new_dataset_raw\Normal\image_48.jpg
train,images (40)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (40)_resized_rotated_180_flipped_horizontal.jpg
train,image_385.jpg,normal,new_dataset_raw\Normal\image_385.jpg
train,istockphoto-828754502-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-828754502-612x612_resized_flipped_vertical.jpg
train,image_285_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_285_resized_flipped_vertical.jpg
train,image_141_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_141_resized_flipped_vertical.jpg
train,image_621_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_621_resized_rotated_90.jpg
train,image_751_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_751_resized_flipped_vertical.jpg
train,image_716_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_716_resized_rotated_180_flipped_vertical.jpg
train,images (12)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (12)_resized_rotated_180_flipped_horizontal.jpg
train,istockphoto-846675168-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-846675168-612x612_resized_rotated_180_flipped_vertical.jpg
train,image_234_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_234_resized_flipped_horizontal.jpg
train,image_662_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_662_resized_rotated_90_flipped_horizontal.jpg
train,images (32)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (32)_resized_flipped_horizontal.jpg
train,istockphoto-467680200-612x612_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\istockphoto-467680200-612x612_resized_flipped_vertical.jpg
train,image_726_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_726_resized_rotated_90_flipped_vertical.jpg
train,oily(31)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(31)_resized_rotated_90_flipped_horizontal.jpg
train,image_178.jpg,normal,new_dataset_raw\Normal\image_178.jpg
train,images (31)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (31)_resized_rotated_90_flipped_vertical.jpg
train,c7_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c7_resized_flipped_horizontal.jpg
train,image_698_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_698_resized_rotated_180_flipped_horizontal.jpg
train,c111_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c111_resized_rotated_180_flipped_vertical.jpg
train,c86_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c86_resized_rotated_180_flipped_vertical.jpg
train,oily(51)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(51)_resized_rotated_90_flipped_horizontal.jpg
train,images_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images_resized_rotated_90_flipped_vertical.jpg
train,oily(86)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(86)_resized_rotated_180_flipped_vertical.jpg
train,istockphoto-1528534238-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_flipped_vertical.jpg
train,istockphoto-1528534233-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534233-612x612_resized_rotated_180_flipped_vertical.jpg
train,c13_resized_resized.jpg,oily,new_dataset_raw\Oily\c13_resized_resized.jpg
train,image_681_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_681_resized_rotated_180.jpg
train,image_266.jpg,normal,new_dataset_raw\Normal\image_266.jpg
train,images (37)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (37)_resized_flipped_vertical.jpg
train,images (10)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (10)_resized_rotated_180_flipped_vertical.jpg
train,image_731_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_731_resized_rotated_180_flipped_vertical.jpg
train,image_22_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_22_resized_resized.jpg
train,image_289.jpg,normal,new_dataset_raw\Normal\image_289.jpg
train,oily(89)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(89)_resized_rotated_90.jpg
train,image_397 - Copy_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_397 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,image_629_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_629_resized_rotated_90_flipped_horizontal.jpg
train,image_685_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_685_resized_flipped_horizontal.jpg
train,istockphoto-1483199891-612x612_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1483199891-612x612_resized_flipped_horizontal.jpg
train,image_685_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_685_resized_rotated_90.jpg
train,c124_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c124_resized_flipped_horizontal.jpg
train,acne-pustular-67_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\acne-pustular-67_resized_flipped_horizontal.jpg
train,c34_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c34_resized_flipped_vertical.jpg
train,images (31)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (31)_resized_rotated_180_flipped_vertical.jpg
train,images (22)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (22)_resized_rotated_90_flipped_vertical.jpg
train,acne-pustular-67_resized_resized.jpg,combination,new_dataset_raw\Combination\acne-pustular-67_resized_resized.jpg
train,image_445.jpg,normal,new_dataset_raw\Normal\image_445.jpg
train,image_729_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_729_resized_rotated_90_flipped_vertical.jpg
train,image_608_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_608_resized_rotated_90_flipped_horizontal.jpg
train,images (14)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (14)_resized_resized.jpg
train,image_601 - Copy_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\image_601 - Copy_resized_rotated_90.jpg
train,image_725_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_725_resized_rotated_180_flipped_horizontal.jpg
train,image_301_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_301_resized_flipped_vertical.jpg
train,image_690_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_690_resized_rotated_180.jpg
train,image_676_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_676_resized_rotated_180.jpg
train,image_413 - Copy_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_413 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,download (2)_resized_resized.jpg,dry,new_dataset_raw\Dry\download (2)_resized_resized.jpg
train,images (4)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (4)_resized_rotated_90_flipped_horizontal.jpg
train,image_221.jpg,normal,new_dataset_raw\Normal\image_221.jpg
train,images (14)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (14)_resized_rotated_180_flipped_horizontal.jpg
train,oily(85)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(85)_resized_resized.jpg
train,image_290_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_290_resized_flipped_horizontal.jpg
train,c124_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c124_resized_rotated_90_flipped_horizontal.jpg
train,oily(108)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(108)_resized_rotated_90_flipped_horizontal.jpg
train,oily(51)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(51)_resized_resized.jpg
train,image_292.jpg,normal,new_dataset_raw\Normal\image_292.jpg
train,Prendre soin d’une peau sèche_resized_resized.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche_resized_resized.jpg
train,image_609_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_609_resized_resized.jpg
train,image_396 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_396 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,image_609_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_609_resized_flipped_vertical.jpg
train,acne-pustular-21_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\acne-pustular-21_resized_rotated_90_flipped_vertical.jpg
train,c124_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\c124_resized_rotated_180.jpg
train,image_686_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_686_resized_rotated_90.jpg
train,images (27)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (27)_resized_rotated_90_flipped_horizontal.jpg
